idx,label,majors,minors,area,perimeter,circularity,AR,roundness,solidity,nucl_std_in,nucl_std_out,nucl_mean_in,nucl_mean_out
1322.0,0,8.688325031738234,6.160704348159353,42.03938058834411,23.62822911393749,0.9462454968197164,1.4102811205887626,0.7090784847084396,0.9974937343358397,88.31014796492,92.10840589271363,1329.213567839196,1212.8531746031747
1323.0,0,13.616768829242403,6.07413452744321,64.96034940158701,32.68307916812215,0.7642092398518323,2.2417628005638064,0.4460775242360604,0.9887459807073956,874.3181977934711,1840.8369331656452,4717.70081300813,4699.260355029586
1324.0,0,10.186706425834185,9.334025404463194,74.67799516572686,31.10689221351981,0.9698158228993596,1.0913519070735838,0.9162947290589886,0.9992932862190812,624.0598762548539,567.20522547122,3176.3083451202265,2376.722222222222
1325.0,0,4.545020460530563,4.142624297272596,14.787721814995416,13.805084380533245,0.9750637368132216,1.0971355677904209,0.9114643890489784,1.018181818181818,188.7575926339876,357.05581641817287,1724.1,1622.621794871795
1326.0,0,8.608930633610072,5.264583852799231,35.59615894038183,23.42566983091721,0.8151339195578567,1.635253777757309,0.6115258766571778,0.9796511627906976,182.7719963200873,254.3687223943756,1972.1157270029676,1651.8264462809918
1327.0,0,11.33684962284842,7.841378697752692,69.81917228365693,30.70234375457365,0.9307681208077322,1.445772492291122,0.6916717570240223,1.0022744503411676,107.838282840345,166.44376173914023,1199.7760968229954,1034.6352201257862
1328.0,0,8.54165080960079,4.833702500509314,32.42736140859709,21.77928166817649,0.8590815117161322,1.767103128233643,0.5658979286622495,0.9951377633711508,374.0644805557775,461.0868563706612,2185.732899022801,1492.8620689655172
1329.0,0,11.681100108959097,6.217178964624633,57.03835557212518,29.457217370293364,0.8260254367335215,1.8788425064524987,0.5322425890226058,1.0,213.07118352387533,334.4931034698474,1402.0685185185184,1198.5263157894738
1330.0,0,10.812501878032585,8.943058044104635,75.94551417844075,31.921112687948245,0.936603870447906,1.209038544165584,0.8271034904765159,0.9944674965421854,335.94076839731457,483.46538165364007,1922.6981919332409,1750.3761467889908
1331.0,0,9.6753445678194,8.08983938399976,61.4746721166238,28.267453062341144,0.9667912823225724,1.1959872265147171,0.8361293313425654,0.9847715736040608,189.9629677634389,189.4377968903484,2119.118556701031,1820.0170068027207
1332.0,0,8.356523997185771,6.06734989208637,39.8212223160948,23.195112532086632,0.93010393748014,1.377293900271874,0.7260614454203294,1.0120805369127517,167.3987212477682,231.2223035490664,2594.5623342175068,2434.7195121951218
1333.0,0,9.3642767932521,7.080371284019806,52.07390610566243,26.704773737626905,0.9175974846212652,1.3225686080032273,0.7561044424831531,1.001015228426396,204.44919739438865,322.0863449562413,3050.320486815416,2779.9464285714284
1334.0,0,8.62208437534997,7.955019757224711,53.86955804034044,26.47648501458091,0.965678628537354,1.083854552029168,0.9226330213106751,0.9980430528375732,349.8364042663233,295.1837062927819,3178.945098039216,2594.4892086330933
1335.0,0,10.506879070710362,7.487993993431109,61.79155186980228,28.86897887649328,0.931700054782342,1.4031633946191182,0.7126753761071749,0.9957446808510638,377.0107909834573,500.1515803232941,2140.5299145299145,1805.9066666666668
1336.0,0,9.254999860729315,7.527256202753929,54.71457071548304,26.893965213713507,0.9506117598491206,1.2295316661791416,0.813317808322556,1.0048496605237631,259.7547209353596,287.26148470303525,2255.399613899614,1951.7692307692307
1337.0,0,6.936868413636831,5.564188001098861,30.3148297207406,19.877504314161865,0.9641426268212616,1.2466991432113512,0.8021181416906382,0.9913644214162348,305.6790673406159,313.68104163645137,2204.16724738676,1937.0366972477063
1338.0,0,8.477275714233262,6.45686127765876,42.99001984787953,24.503714445533312,0.89973302999752,1.3129096862534886,0.7616670137102834,0.9830917874396136,349.2836295859127,354.2691950314937,3268.238329238329,2867.2
1339.0,0,10.877877202385182,9.0994892760275,77.74116611311875,31.980560377276937,0.9551878201367714,1.1954382133338874,0.8365133294602979,1.0102951269732328,209.26819992836232,350.44474822131895,2066.990489130435,1874.8597560975609
1340.0,0,9.544663566536205,8.355595812155201,62.63656454494487,28.660988692690022,0.9581984372120884,1.1423079551851014,0.8754206739617412,1.005084745762712,110.5825264563428,177.122944156626,1084.8364249578417,936.3333333333334
1341.0,0,9.751324681265592,7.806137003844088,59.78464676633862,28.440354216737152,0.9288156606761424,1.2491869764088956,0.8005206737543433,0.9834926151172894,607.9593539815688,746.8409563605709,3835.496466431096,3039.597972972973
1342.0,0,10.296572742025882,6.138871192295474,49.644494664627466,26.732940197552686,0.8729462519432359,1.6772746030163477,0.596205295305633,0.975103734439834,202.7133448865004,454.6665083113844,1750.7957446808512,1627.9432624113474
1343.0,0,11.129933703027692,7.3588181401555,64.32658989523006,31.37772644657272,0.8210270164480912,1.512462122456053,0.6611735825662347,0.9666666666666668,517.6082021410068,1063.9516259413583,2346.7487684729062,2282.76875
1344.0,0,7.798469280694621,6.260090537800305,38.34245013459525,22.390705926045896,0.961068080139902,1.245743848847732,0.8027332432144566,0.9931600547195624,130.3306991948213,199.1973590318524,2229.997245179063,2103.798319327731
1345.0,0,10.602828925677716,6.329394224722078,52.707665612019376,27.48628979869986,0.876700801919101,1.6751727810323402,0.5969533479309168,0.987141444114738,266.03287575403897,392.5604057507919,3685.298597194389,3457.365517241379
1346.0,0,6.495275699060684,5.8182460726770096,29.681070214383656,19.75469470195626,0.9557598351050904,1.1163631819498088,0.8957658369325903,0.9876977152899824,548.7882237157332,943.0874021269782,2684.245551601424,2340.5707547169814
1347.0,0,7.61935205928059,6.56611150950606,39.29308939413068,22.532279526382258,0.9725586027390182,1.160405522850123,0.8617677012979533,1.0013458950201883,129.07408392785035,192.06502396574535,1807.185483870968,1642.675
1348.0,0,8.785685032400789,6.73535361675717,46.47569713284274,24.689746821234856,0.9580816094060782,1.3044133288774198,0.7666281675154316,1.0011376564277588,222.66477862353952,428.89134572982056,1778.9522727272729,1601.7346153846154
1349.0,0,9.5624532906353,7.763420427317337,58.30587458483907,27.6156972468319,0.9607494675312284,1.2317319898053778,0.8118649253868994,0.990134529147982,186.20326588037955,335.89965172047863,1403.8840579710145,1187.826388888889
1350.0,0,7.382822762692878,5.027707395802903,29.152937292419534,19.943137237463237,0.92109670095752,1.4684272932939593,0.6810006900353991,0.9787234042553192,724.7450991635116,608.6971513512254,3560.231884057971,2959.640909090909
1351.0,0,7.529200392737533,6.19817699245046,36.65242478431007,22.254415980068572,0.929994054189403,1.214744335618085,0.8232184918904611,0.9830028328611898,185.7122877074476,324.685516991602,1779.8876080691643,1663.4872881355932
1352.0,0,10.273065667579903,7.750058800073052,62.530937960552045,28.70846267867919,0.953421482735647,1.3255468032685211,0.754405651716114,1.0076595744680852,363.8703235195563,618.4883605361091,2301.2364864864867,1948.125
1353.0,0,8.899758511724785,5.591223548079041,39.08183622534503,23.78161463009601,0.8683646786395525,1.591737199415403,0.6282444114312776,0.9893048128342246,452.0199616538394,421.1422454654749,2993.691891891892,2059.4563492063494
1354.0,0,8.147414044388865,6.338621101216631,40.56060840684457,23.01247258444425,0.9624712300326936,1.2853606351111688,0.7779917734243601,0.9961089494163424,364.6858321073769,652.8368072857653,2886.1796875,2779.6056910569105
1355.0,0,8.114204815742708,5.850757454267543,37.286184290667016,22.70584990273114,0.9088292176287732,1.3868639879823097,0.7210512412647317,1.0187590187590188,429.197960832524,765.8055140881477,2583.3796033994336,2352.2950819672133
1356.0,0,12.054329872178034,6.8837556683994405,65.17160257037266,30.62029128675578,0.8734732894341884,1.7511269215313123,0.5710608338575068,0.9832669322709164,239.17470066935277,370.0523465005225,2795.8444084278767,2321.1441717791413
1357.0,0,10.902100730214697,8.85722360695065,75.83988759404792,31.59298038971901,0.9548306444021828,1.230871118762243,0.8124327435723687,1.0063069376313944,275.7662419792932,283.03321455727945,2137.49721448468,1607.6676829268292
1358.0,0,11.11498191218404,8.566587445940272,74.78362175011968,31.349719331970515,0.9562006708542008,1.2974807042273828,0.7707243712695325,1.0021231422505308,251.0271961354825,402.6994588681656,2601.125706214689,2463.531055900621
1359.0,0,8.42907027627577,6.5895192641763245,43.62377935423648,23.89163787287624,0.9603760147688346,1.279163158699618,0.7817611015443786,1.0085470085470083,166.18259556724246,301.9288464083962,1480.191283292978,1351.86328125
1360.0,0,8.091146667989658,7.396619741990289,47.00383005480686,24.6678983689192,0.9706860995026688,1.0938978817657166,0.914162113913091,0.9933035714285714,755.9724865998774,269.8238814184341,3719.629213483146,2362.835877862595
1361.0,0,9.130342940401764,6.893537111124045,49.43324149584182,25.63581462789164,0.9452239308151712,1.32447868100517,0.7550140401211158,1.0032154340836013,164.83410795349153,194.2109204071625,1782.5405982905984,1552.1592592592592
1362.0,0,9.941340874268322,9.063860073793045,70.76981154319235,30.505871816395672,0.9556327416410088,1.0968109385329543,0.9117341602533212,0.9933283914010378,531.8943775099699,551.435555788882,2608.117910447761,1738.2770700636945
1363.0,0,10.723736366344534,8.001251194906033,67.38976084262197,29.978093865855254,0.942314228754415,1.3402574303843582,0.7461253169200643,1.0126984126984129,208.01191834803623,312.5304860127039,3747.905956112853,3476.4129032258065
1364.0,0,10.197293747934086,6.83169052791827,54.71457071548304,27.43912802475891,0.9132133425411444,1.492645737722164,0.6699513318719814,0.9866666666666668,513.6081717318534,776.1487478640777,3461.3513513513512,2721.71875
1365.0,0,7.353759999450323,6.199741777733921,35.80741210916747,21.685180601150755,0.9568783130752186,1.1861397237318825,0.8430709974485622,0.9897810218978104,114.90105943986724,132.44988849516804,2359.7109144542774,2207.573275862069
